 written on 15Jun2023 at 18:06:42 
           4
         279
    3    2    2    3    2    3    6    2    2    2    1    2    2    1    1
    2    2    1    1    1    2    2    1    1    1    1    2    6    2    2
    2    2    2    6    2    2    3    1    1    1    3    2    1    1    1
    1    2    3    1    1    1    1    1    3    1    1    1    1    1    1
    2    1    1    1    1    1    2    2    1    1    1    1    2    3    2
    3    2    1    2    2    1    1    1    1    2    2    1    1    1    1
    1    2    1    1    1    1    1    1    2    1    1    1    1    1    2
    1    1    1    1    1    1    2    1    1    1    2    2    2    3    2
    1    1    2    3    1    1    1    1    1    3    1    1    1    1    1
    1    2    1    1    1    1    1    2    1    1    1    1    1    1    3
    1    1    1    1    1    3    2    1    1    2    3    2    2    2    1
    1    1    2    1    1    1    1    1    1    2    1    1    1    1    1
    2    1    1    1    1    1    1    2    1    1    1    1    1    2    2
    1    1    1    1    2    2    1    2    3    2    3    2    1    1    1
    1    2    2    1    1    1    1    1    2    1    1    1    1    1    1
    3    1    1    1    1    1    3    2    1    1    1    1    2    3    1
    1    1    3    2    2    6    2    2    2    2    2    6    2    1    1
    1    1    2    2    1    1    1    2    2    1    1    2    2    1    2
    2    2    6    3    2    3    2    2    3
   -1    2   -1    4    3   -0.015490   -0.000000
   -1    2   -1    1    4   -0.001212   -0.000000
   -1    2   -1    2    4   -0.001212    0.000000
   -1    2   -1    3    4   -0.000461   -0.000000
   -1    2   -1    4    4    0.002843   -0.000000
   -1    2    0    1    1   -0.009485    0.000000
   -1    2    0    2    1    0.002902    0.000000
   -1    2    0    3    1   -0.001218   -0.000000
   -1    2    0    4    1    0.003099   -0.000000
   -1    2    0    1    2   -0.001212    0.000000
   -1    2    0    2    2    0.002843   -0.000000
   -1    2    0    3    2   -0.000461   -0.000000
   -1    2    0    4    2   -0.001212   -0.000000
   -1    2    0    1    3    0.013149    0.000000
   -1    2    0    2    3   -0.015490    0.000000
   -1    2    0    3    3    0.009309   -0.000000
   -1    2    0    4    3    0.013149    0.000000
   -1    2    0    1    4    0.003099   -0.000000
   -1    2    0    2    4    0.002902    0.000000
   -1    2    0    3    4   -0.001218    0.000000
   -1    2    0    4    4   -0.009486    0.000000
   -1    2    1    1    1    0.000878   -0.000000
   -1    2    1    2    1    0.000327   -0.000000
   -1    2    1    3    1    0.001271    0.000000
   -1    2    1    4    1   -0.003345    0.000000
   -1    2    1    1    2   -0.001087   -0.000000
   -1    2    1    2    2    0.000878   -0.000000
   -1    2    1    3    2   -0.001422    0.000000
   -1    2    1    4    2    0.002902   -0.000000
   -1    2    1    1    3    0.002902   -0.000000
   -1    2    1    2    3   -0.003345    0.000000
   -1    2    1    3    3   -0.001353    0.000000
   -1    2    1    4    3    0.004439   -0.000000
   -1    2    1    1    4   -0.001422   -0.000000
   -1    2    1    2    4    0.001271    0.000000
   -1    2    1    3    4    0.000581    0.000000
   -1    2    1    4    4   -0.001353    0.000000
   -1    2    2    1    1    0.000790   -0.000000
   -1    2    2    2    1   -0.000069   -0.000000
   -1    2    2    3    1   -0.000069    0.000000
   -1    2    2    4    1   -0.000952   -0.000000
   -1    2    2    1    2   -0.000494   -0.000000
   -1    2    2    2    2   -0.000619    0.000000
   -1    2    2    3    2    0.000277   -0.000000
   -1    2    2    4    2    0.001271    0.000000
   -1    2    2    1    3   -0.000494    0.000000
   -1    2    2    2    3    0.000277    0.000000
   -1    2    2    3    3   -0.000619   -0.000000
   -1    2    2    4    3    0.001271   -0.000000
   -1    2    2    1    4   -0.000137    0.000000
   -1    2    2    2    4    0.000467   -0.000000
   -1    2    2    3    4    0.000467    0.000000
   -1    2    2    4    4   -0.000972    0.000000
   -1    3   -3    1    1   -0.000214   -0.000000
   -1    3   -3    2    1    0.000277    0.000000
   -1    3   -3    3    1    0.000277    0.000000
   -1    3   -3    4    1   -0.000502   -0.000000
   -1    3   -3    1    2    0.000429   -0.000000
   -1    3   -3    2    2   -0.001259   -0.000000
   -1    3   -3    3    2    0.000581   -0.000000
   -1    3   -3    4    2    0.000277   -0.000000
   -1    3   -3    1    3    0.000429   -0.000000
   -1    3   -3    2    3    0.000581   -0.000000
   -1    3   -3    3    3   -0.001259    0.000000
   -1    3   -3    4    3    0.000277    0.000000
   -1    3   -3    1    4    0.000171    0.000000
   -1    3   -3    2    4    0.000429   -0.000000
   -1    3   -3    3    4    0.000429    0.000000
   -1    3   -3    4    4   -0.000214   -0.000000
   -1    3   -2    1    1   -0.000976    0.000000
   -1    3   -2    2    1    0.002646   -0.000000
   -1    3   -2    3    1   -0.000431    0.000000
   -1    3   -2    4    1   -0.000494   -0.000000
   -1    3   -2    1    2    0.000726   -0.000000
   -1    3   -2    2    2   -0.001646    0.000000
   -1    3   -2    3    2   -0.000625    0.000000
   -1    3   -2    4    2    0.000429   -0.000000
   -1    3   -2    1    3    0.000528   -0.000000
   -1    3   -2    2    3   -0.001218   -0.000000
   -1    3   -2    3    3    0.002490   -0.000000
   -1    3   -2    4    3   -0.001422    0.000000
   -1    3   -2    1    4   -0.000387   -0.000000
   -1    3   -2    2    4   -0.000724    0.000000
   -1    3   -2    3    4   -0.000143    0.000000
   -1    3   -2    4    4    0.000782    0.000000
   -1    3   -1    1    1    0.002121   -0.000000
   -1    3   -1    2    1   -0.000724    0.000000
   -1    3   -1    3    1   -0.000532    0.000000
   -1    3   -1    4    1   -0.000724   -0.000000
   -1    3   -1    1    2   -0.000724    0.000000
   -1    3   -1    2    2    0.002121    0.000000
   -1    3   -1    3    2   -0.000532    0.000000
   -1    3   -1    4    2   -0.000724   -0.000000
   -1    3   -1    1    3   -0.000461    0.000000
   -1    3   -1    2    3   -0.000461   -0.000000
   -1    3   -1    3    3    0.001759    0.000000
   -1    3   -1    4    3   -0.000461    0.000000
   -1    3   -1    1    4   -0.000724   -0.000000
   -1    3   -1    2    4   -0.000724    0.000000
   -1    3   -1    3    4   -0.000532    0.000000
   -1    3   -1    4    4    0.002121    0.000000
   -1    3    0    1    1   -0.000976   -0.000000
   -1    3    0    2    1   -0.000494    0.000000
   -1    3    0    3    1   -0.000431    0.000000
   -1    3    0    4    1    0.002646    0.000000
   -1    3    0    1    2   -0.000387    0.000000
   -1    3    0    2    2    0.000782   -0.000000
   -1    3    0    3    2   -0.000143    0.000000
   -1    3    0    4    2   -0.000724   -0.000000
   -1    3    0    1    3    0.000528   -0.000000
   -1    3    0    2    3   -0.001422   -0.000000
   -1    3    0    3    3    0.002490    0.000000
   -1    3    0    4    3   -0.001218   -0.000000
   -1    3    0    1    4    0.000726    0.000000
   -1    3    0    2    4    0.000429    0.000000
   -1    3    0    3    4   -0.000625    0.000000
   -1    3    0    4    4   -0.001646   -0.000000
   -1    3    1    1    1   -0.000214    0.000000
   -1    3    1    2    1   -0.000502   -0.000000
   -1    3    1    3    1    0.000277    0.000000
   -1    3    1    4    1    0.000277   -0.000000
   -1    3    1    1    2    0.000171    0.000000
   -1    3    1    2    2   -0.000214   -0.000000
   -1    3    1    3    2    0.000429   -0.000000
   -1    3    1    4    2    0.000429   -0.000000
   -1    3    1    1    3    0.000429    0.000000
   -1    3    1    2    3    0.000277   -0.000000
   -1    3    1    3    3   -0.001259   -0.000000
   -1    3    1    4    3    0.000581   -0.000000
   -1    3    1    1    4    0.000429    0.000000
   -1    3    1    2    4    0.000277   -0.000000
   -1    3    1    3    4    0.000581    0.000000
   -1    3    1    4    4   -0.001259    0.000000
   -1    4   -2    1    1    0.000634   -0.000000
   -1    4   -2    2    1   -0.000258    0.000000
   -1    4   -2    3    1   -0.000258    0.000000
   -1    4   -2    4    1   -0.000299   -0.000000
   -1    4   -2    1    2   -0.000143    0.000000
   -1    4   -2    2    2    0.001177   -0.000000
   -1    4   -2    3    2   -0.000532   -0.000000
   -1    4   -2    4    2   -0.000143    0.000000
   -1    4   -2    1    3   -0.000143   -0.000000
   -1    4   -2    2    3   -0.000532   -0.000000
   -1    4   -2    3    3    0.001177    0.000000
   -1    4   -2    4    3   -0.000143   -0.000000
   -1    4   -2    1    4   -0.000298    0.000000
   -1    4   -2    2    4   -0.000258   -0.000000
   -1    4   -2    3    4   -0.000258   -0.000000
   -1    4   -2    4    4    0.000634   -0.000000
   -1    4   -1    1    1    0.000634    0.000000
   -1    4   -1    2    1   -0.000298    0.000000
   -1    4   -1    3    1   -0.000258   -0.000000
   -1    4   -1    4    1   -0.000258   -0.000000
   -1    4   -1    1    2   -0.000298   -0.000000
   -1    4   -1    2    2    0.000634   -0.000000
   -1    4   -1    3    2   -0.000258    0.000000
   -1    4   -1    4    2   -0.000258    0.000000
   -1    4   -1    1    3   -0.000143   -0.000000
   -1    4   -1    2    3   -0.000143   -0.000000
   -1    4   -1    3    3    0.001177    0.000000
   -1    4   -1    4    3   -0.000532    0.000000
   -1    4   -1    1    4   -0.000143    0.000000
   -1    4   -1    2    4   -0.000143   -0.000000
   -1    4   -1    3    4   -0.000532   -0.000000
   -1    4   -1    4    4    0.001177   -0.000000
    0   -4    2    1    1    0.000534    0.000000
    0   -4    2    2    1   -0.000137    0.000000
    0   -4    2    3    1   -0.000137   -0.000000
    0   -4    2    4    1   -0.000137   -0.000000
    0   -4    2    1    2   -0.000298   -0.000000
    0   -4    2    2    2    0.000805   -0.000000
    0   -4    2    3    2   -0.000431    0.000000
    0   -4    2    4    2   -0.000431   -0.000000
    0   -4    2    1    3   -0.000298   -0.000000
    0   -4    2    2    3   -0.000431   -0.000000
    0   -4    2    3    3    0.000805   -0.000000
    0   -4    2    4    3   -0.000431    0.000000
    0   -4    2    1    4   -0.000298   -0.000000
    0   -4    2    2    4   -0.000431   -0.000000
    0   -4    2    3    4   -0.000431    0.000000
    0   -4    2    4    4    0.000805   -0.000000
    0   -3    0    1    1   -0.001071   -0.000000
    0   -3    0    2    1    0.000171   -0.000000
    0   -3    0    3    1    0.000726    0.000000
    0   -3    0    4    1    0.000726   -0.000000
    0   -3    0    1    2    0.000171    0.000000
    0   -3    0    2    2   -0.001071   -0.000000
    0   -3    0    3    2    0.000726   -0.000000
    0   -3    0    4    2    0.000726    0.000000
    0   -3    0    1    3    0.000726   -0.000000
    0   -3    0    2    3    0.000726    0.000000
    0   -3    0    3    3    0.026293    0.000000
    0   -3    0    4    3   -0.033624   -0.000000
    0   -3    0    1    4    0.000726    0.000000
    0   -3    0    2    4    0.000726   -0.000000
    0   -3    0    3    4   -0.033624    0.000000
    0   -3    0    4    4    0.026293    0.000000
    0   -3    1    1    1    0.000782   -0.000000
    0   -3    1    2    1   -0.000494   -0.000000
    0   -3    1    3    1   -0.001422   -0.000000
    0   -3    1    4    1    0.000429   -0.000000
    0   -3    1    1    2   -0.000387    0.000000
    0   -3    1    2    2   -0.000976    0.000000
    0   -3    1    3    2    0.000528    0.000000
    0   -3    1    4    2    0.000726   -0.000000
    0   -3    1    1    3   -0.000143   -0.000000
    0   -3    1    2    3   -0.000431    0.000000
    0   -3    1    3    3    0.002490    0.000000
    0   -3    1    4    3   -0.000625   -0.000000
    0   -3    1    1    4   -0.000724    0.000000
    0   -3    1    2    4    0.002646   -0.000000
    0   -3    1    3    4   -0.001218   -0.000000
    0   -3    1    4    4   -0.001646   -0.000000
    0   -3    2    1    1    0.000782    0.000000
    0   -3    2    2    1    0.000429   -0.000000
    0   -3    2    3    1   -0.001422    0.000000
    0   -3    2    4    1   -0.000494    0.000000
    0   -3    2    1    2   -0.000724   -0.000000
    0   -3    2    2    2   -0.001646   -0.000000
    0   -3    2    3    2   -0.001218    0.000000
    0   -3    2    4    2    0.002646   -0.000000
    0   -3    2    1    3   -0.000143    0.000000
    0   -3    2    2    3   -0.000625    0.000000
    0   -3    2    3    3    0.002490   -0.000000
    0   -3    2    4    3   -0.000431   -0.000000
    0   -3    2    1    4   -0.000387   -0.000000
    0   -3    2    2    4    0.000726   -0.000000
    0   -3    2    3    4    0.000528   -0.000000
    0   -3    2    4    4   -0.000976    0.000000
    0   -3    3    1    1   -0.001071    0.000000
    0   -3    3    2    1    0.000726    0.000000
    0   -3    3    3    1    0.000726    0.000000
    0   -3    3    4    1    0.000171   -0.000000
    0   -3    3    1    2    0.000726   -0.000000
    0   -3    3    2    2    0.026293   -0.000000
    0   -3    3    3    2   -0.033624    0.000000
    0   -3    3    4    2    0.000726    0.000000
    0   -3    3    1    3    0.000726   -0.000000
    0   -3    3    2    3   -0.033624   -0.000000
    0   -3    3    3    3    0.026293   -0.000000
    0   -3    3    4    3    0.000726    0.000000
    0   -3    3    1    4    0.000171    0.000000
    0   -3    3    2    4    0.000726   -0.000000
    0   -3    3    3    4    0.000726   -0.000000
    0   -3    3    4    4   -0.001071    0.000000
    0   -2   -2    1    1    0.000534   -0.000000
    0   -2   -2    2    1   -0.000298    0.000000
    0   -2   -2    3    1   -0.000298    0.000000
    0   -2   -2    4    1   -0.000298    0.000000
    0   -2   -2    1    2   -0.000137   -0.000000
    0   -2   -2    2    2    0.000805    0.000000
    0   -2   -2    3    2   -0.000431    0.000000
    0   -2   -2    4    2   -0.000431    0.000000
    0   -2   -2    1    3   -0.000137    0.000000
    0   -2   -2    2    3   -0.000431   -0.000000
    0   -2   -2    3    3    0.000805    0.000000
    0   -2   -2    4    3   -0.000431   -0.000000
    0   -2   -2    1    4   -0.000137    0.000000
    0   -2   -2    2    4   -0.000431    0.000000
    0   -2   -2    3    4   -0.000431   -0.000000
    0   -2   -2    4    4    0.000805    0.000000
    0   -2   -1    1    1    0.000782    0.000000
    0   -2   -1    2    1   -0.000387   -0.000000
    0   -2   -1    3    1   -0.000724    0.000000
    0   -2   -1    4    1   -0.000143   -0.000000
    0   -2   -1    1    2   -0.000494   -0.000000
    0   -2   -1    2    2   -0.000976   -0.000000
    0   -2   -1    3    2    0.002646    0.000000
    0   -2   -1    4    2   -0.000431    0.000000
    0   -2   -1    1    3    0.000429   -0.000000
    0   -2   -1    2    3    0.000726    0.000000
    0   -2   -1    3    3   -0.001646    0.000000
    0   -2   -1    4    3   -0.000625    0.000000
    0   -2   -1    1    4   -0.001422   -0.000000
    0   -2   -1    2    4    0.000528   -0.000000
    0   -2   -1    3    4   -0.001218   -0.000000
    0   -2   -1    4    4    0.002490   -0.000000
    0   -2    0    1    1   -0.002714   -0.000000
    0   -2    0    2    1   -0.001087    0.000000
    0   -2    0    3    1    0.003099    0.000000
    0   -2    0    4    1    0.000528   -0.000000
    0   -2    0    1    2   -0.001087    0.000000
    0   -2    0    2    2   -0.002714    0.000000
    0   -2    0    3    2    0.003099    0.000000
    0   -2    0    4    2    0.000528    0.000000
    0   -2    0    1    3    0.000528    0.000000
    0   -2    0    2    3    0.000528    0.000000
    0   -2    0    3    3    0.054317   -0.000000
    0   -2    0    4    3   -0.033624   -0.000000
    0   -2    0    1    4    0.003099   -0.000000
    0   -2    0    2    4    0.003099   -0.000000
    0   -2    0    3    4   -0.124578   -0.000000
    0   -2    0    4    4    0.054317    0.000000
    0   -2    1    1    1    0.002843   -0.000000
    0   -2    1    2    1    0.002902   -0.000000
    0   -2    1    3    1   -0.015490   -0.000000
    0   -2    1    4    1    0.002902    0.000000
    0   -2    1    1    2   -0.001212   -0.000000
    0   -2    1    2    2   -0.009485    0.000000
    0   -2    1    3    2    0.013149    0.000000
    0   -2    1    4    2    0.003099    0.000000
    0   -2    1    1    3   -0.000461    0.000000
    0   -2    1    2    3   -0.001218    0.000000
    0   -2    1    3    3    0.009309   -0.000000
    0   -2    1    4    3   -0.001218   -0.000000
    0   -2    1    1    4   -0.001212    0.000000
    0   -2    1    2    4    0.003099    0.000000
    0   -2    1    3    4    0.013149   -0.000000
    0   -2    1    4    4   -0.009486   -0.000000
    0   -2    2    1    1   -0.002714   -0.000000
    0   -2    2    2    1    0.000528    0.000000
    0   -2    2    3    1    0.003099    0.000000
    0   -2    2    4    1   -0.001087   -0.000000
    0   -2    2    1    2    0.003099   -0.000000
    0   -2    2    2    2    0.054317   -0.000000
    0   -2    2    3    2   -0.124578    0.000000
    0   -2    2    4    2    0.003099   -0.000000
    0   -2    2    1    3    0.000528   -0.000000
    0   -2    2    2    3   -0.033624   -0.000000
    0   -2    2    3    3    0.054317   -0.000000
    0   -2    2    4    3    0.000528   -0.000000
    0   -2    2    1    4   -0.001087    0.000000
    0   -2    2    2    4    0.000528    0.000000
    0   -2    2    3    4    0.003099   -0.000000
    0   -2    2    4    4   -0.002714    0.000000
    0   -2    3    1    1    0.000782    0.000000
    0   -2    3    2    1   -0.000143   -0.000000
    0   -2    3    3    1   -0.000724   -0.000000
    0   -2    3    4    1   -0.000387    0.000000
    0   -2    3    1    2   -0.001422   -0.000000
    0   -2    3    2    2    0.002490    0.000000
    0   -2    3    3    2   -0.001218    0.000000
    0   -2    3    4    2    0.000528    0.000000
    0   -2    3    1    3    0.000429    0.000000
    0   -2    3    2    3   -0.000625   -0.000000
    0   -2    3    3    3   -0.001646   -0.000000
    0   -2    3    4    3    0.000726    0.000000
    0   -2    3    1    4   -0.000494    0.000000
    0   -2    3    2    4   -0.000431   -0.000000
